candidate_id,display_name,profile_type,platform,canonical_url,username,city,description,topics,subscriber_count,audience_band,contactability,verification_status,source_url,discovery_source_url,secondary_source_url,evidence_summary,researched_at
9a1388600d023bb2e873,ВКА имени А.Ф.Можайского,channel,telegram,https://t.me/vka_spb,vka_spb,Санкт-Петербург,"Информационный канал 	ВКА имени А.Ф.Можайского		Сайты- vka.mil.ru, vka.spb.ru	MAX - max.ru/vka_spb	ВКонтакте - vk.com/vka_spb	Форум - forum.vka.spb.ru		Проголосовать - https://t.me/vka_spb?boost		Реестр РКН: https://clck.ru/3PVe6M		г. Санкт-Петербург","Военное, Региональные",11876,micro,manual_only,original_profile_opened,https://t.me/vka_spb,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1225979990,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:42.060661+00:00
51090d7b91412f111c42,ГЛАВНОЕ / Санкт-Петербург,channel,telegram,https://t.me/topspb_tv,topspb_tv,Санкт-Петербург,"Присылайте новости нашему боту @spb_glavnoe_bot		Новости, явления, события, герои Петербурга. Телеканал «Санкт-Петербург» / tvspb.ru		УВЕДОМЛЕНИЕ РКН №014133 https://knd.gov.ru/license? 	id=673c97bf340096358bb65180&registryType=bloggersPermission","Новости, Региональные",25089,micro,manual_only,original_profile_opened,https://t.me/topspb_tv,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1046750516,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.285166+00:00
bdd1ff5f67c8b11334ae,Денис Сенников. Терапия личности,channel,telegram,https://t.me/denis_sennikovv,denis_sennikovv,Санкт-Петербург,"Психотерапевт (25 лет практики) и основатель Института психологии и психотерапии самосознания (Санкт-Петербург)		Блог для помощи  практикующим психологам. 		Заметки, статьи, подкасты, инструменты для работы.		N° 6937738057","Психология, Подкасты, Региональные",11046,micro,manual_only,original_profile_opened,https://t.me/denis_sennikovv,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1795172044,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:45.341755+00:00
2491edde46a6e81f85ab,Детская Афиша | Санкт-Петербург,channel,telegram,https://t.me/deti_spb,deti_spb,Санкт-Петербург,Куда сходить с детьми в Санкт-Петербурге. Афиша мероприятий для детей в Питере		админ - @siarhei22	https://telega.in/c/deti_spb		Регистрация в РКН - https://clck.ru/3LABvY,"Путешествия, Для родителей, Афиша",11214,micro,manual_only,original_profile_opened,https://t.me/deti_spb,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1601785290,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:57.870067+00:00
40f87db010ff1fae12ab,Дима Раймер,channel,telegram,https://t.me/dimaraymer,dimaraymer,Санкт-Петербург,"😌Добро пожаловать😌	📍Санкт-Петербург 		🧩Распаковки 	🧩Готовлю	🧩Моменты из жизни		Правила:	-Ссылки 🚫	-Оскорбления, спор 🚫	Поддерживаем приятную атмосферу, злым не рады🥹		Купить рекламу: https://telega.in/c/dimaraymer",Региональные,42002,micro,advertising_contact,original_profile_opened,https://t.me/dimaraymer,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1571677204,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.834867+00:00
d56e57a765280bbe0ad9,Дорожный Контроль СПБ | ЛО,channel,telegram,https://t.me/doroga_47,doroga_47,Санкт-Петербург,Оперативные события Санкт-Петербурга ЛО 24/7	ДТП|ЧП|Помощь на дороге		Реклама	https://telega.in/c/doroga_47		РКН: https://gosuslugi.ru/snet/67b302f748dfb51c40f9e9aa,Региональные,16821,micro,advertising_contact,original_profile_opened,https://t.me/doroga_47,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1209381540,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.764919+00:00
aa754b20a07fb24ac434,ЕРВИШНЯ,channel,telegram,https://t.me/yourrwishestg,yourrwishestg,Санкт-Петербург,"Личный дневник Анны Ервишни с фешн мыслями, парф обзорами и буднями инфлюенсера💋🏹🐈‍⬛		📍Санкт-Петербург 	Мой вк: https://vk.ru/yourrwishesvk		По поводу рекламы: @callmemrskittie		Регистрация канала: https://knd.gov.ru/license?id=6736b835ac39970d5f6e3","Авторский блог, Блогеры, Региональные",38260,micro,advertising_contact,original_profile_opened,https://t.me/yourrwishestg,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1707573575,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.914810+00:00
63063f82d1629cfac663,живи моментом,channel,telegram,https://t.me/dolcenient,dolcenient,Санкт-Петербург,inspiration in everyday💌		📍 Санкт-Петербург	по поводу сотрудничества: @vvivolavita / @aftershw		реклама на канале: https://t.me/prdolcenient		pinterest 🖇️ https://pin.it/6GX7afPjU		№ 7648657496,"Красота и мода, Региональные",11704,micro,advertising_contact,original_profile_opened,https://t.me/dolcenient,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1837558393,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:42.310067+00:00
321d1124c2e5ae8cde96,и просто так,channel,telegram,https://t.me/writeforfriends,writeforfriends,Санкт-Петербург,"от шопоголизма здесь не лечат!	я Крис, и тут много о бьюти, стиле, и настоящей жизни 		📍Петербург	Для особо важных писем: @writeforfriends_pr 		детский канал: @writeformoms	инст: https://www.instagram.com/kristabely		РКН https://clck.ru/3GEsVg","Для родителей, Красота и мода, Региональные",28749,micro,manual_only,original_profile_opened,https://t.me/writeforfriends,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2053984342,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.029747+00:00
c915f0abd6a12fecb9b0,Куда пойти в Питере с детьми,channel,telegram,https://t.me/gokidspeterburg,gokidspeterburg,Санкт-Петербург,"Санкт-Петербург, полезная афиша для родителей.	Интересные события для деток, занимательные мероприятия, необычные локации, лучшие места для посещения с ребенком.	📲 Сотрудничество: @alex_admin_tg","Путешествия, Для родителей, Афиша",34132,micro,advertising_contact,original_profile_opened,https://t.me/gokidspeterburg,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1348648713,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:27.223963+00:00
958465ac50e1c5f06cd4,Магазин Geek Trip,channel,telegram,https://t.me/gktrp,gktrp,Санкт-Петербург,"Наш адрес:	Санкт-Петербург, ул. Некрасова, д. 1/38		geek-trip.ru — доставляем по всей России! 		support@geek-trip.ru и @gktrp_support — обратная связь по вашим заказам","Магазины, Путешествия",14607,micro,manual_only,original_profile_opened,https://t.me/gktrp,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1750743694,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:55.657756+00:00
13cd9551a2120452cfe9,Магазин детских товаров «Мама Жанна»,channel,telegram,https://t.me/mamazhannarf,mamazhannarf,Санкт-Петербург,"📍МСК, Миклухо-Маклая, 36 А	+79600509854	📍СПБ, пр.Шаумяна д.2	+79600510041	📍Уфа, Проспект Октября, 39 	+79649648418	📍Казань, Победы, 139, корпус 2 +79600360659	📍Самара, Галактионовская 277 , +79649780547	📍ЕКБ, ул.Крестинского, д.2	+79090003308		№ 577900433","Магазины, Для родителей",30910,micro,manual_only,original_profile_opened,https://t.me/mamazhannarf,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1352200229,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.867938+00:00
41c5604c3ddd8c6dcd16,Марафон «Белые ночи»,channel,telegram,https://t.me/wn_marathon,wn_marathon,Санкт-Петербург,4 июля 2026	Санкт-Петербург	Официальный сайт: https://wnmarathon.runc.run		Заявление РКН №7145941778.	Регистрация в перечне РКН: https://gosuslugi.ru/snet/678771ee506f967728052ef1.,"Спорт, Региональные",21494,micro,manual_only,original_profile_opened,https://t.me/wn_marathon,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1678251624,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.410207+00:00
5ce5caa0a4c6ee91d29a,Мегаполис | ДТП и ЧП | Санкт-Петербург | Питер💡,channel,telegram,https://t.me/megapolisonline,megapolisonline,Санкт-Петербург,"№ 4912890041	Mz71rW	Все важные события Санкт-Петербурга. 		Телеграм канал https://vk.com/spb_today	Прислать новость - через сообщения 	Реклама @yolga,  https://telega.in/c/Megapolisonline	Макс - https://max.ru/megapolisspb","Новости, Региональные",77279,micro,advertising_contact,original_profile_opened,https://t.me/megapolisonline,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1138760472,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.657058+00:00
b4f049d8a2f7dc1f299a,Мой Питер,channel,telegram,https://t.me/my_SPB78,my_SPB78,Санкт-Петербург,"Всё самое интересное про Санкт-Петербург в одном месте.		Реклама — @tvoy_adm24, @lgotniksocpaket		#KVSVI		№ 6182828679",Региональные,27519,micro,advertising_contact,original_profile_opened,https://t.me/my_SPB78,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2358467571,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.045140+00:00
d33cf50885b3a5587282,МОСТ: ХЕРСОН,channel,telegram,https://t.me/mostks,mostks,Санкт-Петербург,Новини Херсонщини🇺🇦 		Зв'язатися 📲 @Most_feedbackBot		Підтримати донатом: 	https://most.ks.ua/donate/?utm_source=telegram&utm_medium=bio&utm_campaign=membership+promo,"Новости, Региональные",21085,micro,manual_only,original_profile_opened,https://t.me/mostks,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1105337717,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.338888+00:00
aa02191d78547c2498a7,Мятный Латте,channel,telegram,https://t.me/notesofamintlatte,notesofamintlatte,Санкт-Петербург,Аня 📍Санкт-Петербург		Регистрация в РКН: https://gosuslugi.ru/snet/682f89a145f79f0796f7a5f1		Личный контакт: @ann_mirosh,"Авторский блог, Региональные",18553,micro,manual_only,original_profile_opened,https://t.me/notesofamintlatte,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1871524523,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.482910+00:00
d23857d0a1519576fced,Незнакомый Петербург,channel,telegram,https://t.me/unknown_piter,unknown_piter,Санкт-Петербург,Крупнейший познавательный канал про Санкт-Петербург		По рекламе: @alex_petersburg (оплата только сюда)		Менеджеры: @arkadmin @Tgpodbor_official @Spiral_Yuri 	Доп. менеджеры: @salesrek		Регистрация в РКН: https://clck.ru/3EoMMx,"Познавательные, Искусство, Региональные",88209,micro,advertising_contact,original_profile_opened,https://t.me/unknown_piter,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2079480145,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.818100+00:00
4e6aa2b8b80b9f55d7f6,Неугомонная,channel,telegram,https://t.me/neugomonnay_n,neugomonnay_n,Санкт-Петербург,Home / Shopping / Lifestyle	Великий Новгород - Санкт-Петербург 		Владелец @Sun_688 Главный Менеджер 	@prmyshalovaaa 	Менеджер @lunrevee @engzhi591		https://gosuslugi.ru/snet/684810728c020e133acf9f7b,Региональные,40575,micro,manual_only,original_profile_opened,https://t.me/neugomonnay_n,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=2390685492,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:26.844276+00:00
3d78727ba50e1ae37758,Новости Санкт Петербурга,channel,telegram,https://t.me/newsspbtop,newsspbtop,Санкт-Петербург,Новости северной столицы. Санкт-Петербург в фокусе: важные события и известия. #8NLDC		Сотрудничество: @newsspbtopbot		Купить рекламу: https://telega.in/c/newsspbtop,"Новости, Региональные",13195,micro,advertising_contact,original_profile_opened,https://t.me/newsspbtop,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1720492644,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:42.123746+00:00
bb8f85dd0ac68e59a24c,Оптика Призма СПб,channel,telegram,https://t.me/optica_prisma,optica_prisma,Санкт-Петербург,Оптика КРЕАТИВНЫХ и СТИЛЬНЫХ очков!	Доставка по России почтой и сдек		Примерка ⤵️	Санкт-Петербург	🏠ул.Савушкина 116 	⌚️11.00-21.00,"Магазины, Наука и технологии",11937,micro,manual_only,original_profile_opened,https://t.me/optica_prisma,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1223424577,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:41.884880+00:00
afbd65b1dc8c64e149fe,Ортопед Доктор Мамонтов д.м.н. Санкт-Петербург,channel,telegram,https://t.me/doktormamontov,doktormamontov,Санкт-Петербург,Лечу  https://www.centerto.com    YT   https://www.youtube.com/c/ДокторМамонтов          Чат Консультации по пятницам             https://t.me/DocMamontov Реклама https://telega.in/c/doktormamontov Лично @doctormamontov РКН реестр 021326,"Медицина и здоровье, Авторский блог, Региональные",21547,micro,advertising_contact,original_profile_opened,https://t.me/doktormamontov,https://telemetr.me/catalog/region/spb,https://telemetr.me/analytics/?name=1489199832,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-25T14:14:34.272739+00:00
