candidate_id,display_name,platform,canonical_url,username,city,districts,district_status,topics,subscriber_count,audience_band,contactability,public_contacts,verification_status,source_url,discovery_source_url,researched_at
ca87a7637ab37ada183e,Типичный Питер,telegram,https://t.me/piter_tipichniy,piter_tipichniy,Санкт-Петербург,,ask_creator,"Санкт-Петербург, еда и рестораны",95000,micro,advertising_contact,https://t.me/Adda_manager,original_profile_opened,https://t.me/piter_tipichniy,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
989296cf0a79f2bd42af,Питер | Новости,telegram,https://t.me/piterh,piterh,Санкт-Петербург,,ask_creator,Санкт-Петербург,93600,micro,advertising_contact,https://t.me/rekvladimir,original_profile_opened,https://t.me/piterh,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
8b455a3593ca1213210d,Питер Сегодня,telegram,https://t.me/piterbnews,piterbnews,Санкт-Петербург,,ask_creator,"Санкт-Петербург, события и досуг, книги и культура",87500,micro,advertising_contact,https://t.me/oximedia,original_profile_opened,https://t.me/piterbnews,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
63180307b9313a505dfd,Телеблог Санкт - Петербург Гатчина Выборг Тихвин Кириши Кингисепп Мурино Ленинградская область Кудрово Сертолово,telegram,https://t.me/Sankt_Peterburg3,Sankt_Peterburg3,Санкт-Петербург,,ask_creator,Санкт-Петербург,86800,micro,advertising_contact,https://t.me/Teleblog_Vladimir,original_profile_opened,https://t.me/Sankt_Peterburg3,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
de1f84c2da15e6cd840d,Питер Онлайн,telegram,https://t.me/spb_online,spb_online,Санкт-Петербург,,ask_creator,"Санкт-Петербург, события и досуг",85800,micro,advertising_contact,https://t.me/artur_lans,original_profile_opened,https://t.me/spb_online,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
905203c444edd9b20456,Питер Срочно!,telegram,https://t.me/pitersrochno,pitersrochno,Санкт-Петербург,,ask_creator,"Санкт-Петербург, события и досуг, книги и культура",79200,micro,advertising_contact,https://t.me/viktoriadmin,original_profile_opened,https://t.me/pitersrochno,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
60a4dbead4d1fa069892,Куда пойти в Питере,telegram,https://t.me/gopeterburg,gopeterburg,Санкт-Петербург,,ask_creator,"Санкт-Петербург, события и досуг, места и путешествия",75200,micro,advertising_contact,https://t.me/alex_admin_tg,original_profile_opened,https://t.me/gopeterburg,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
b97ea63013f3013fad55,Санкт-Петербург LIVE,telegram,https://t.me/spb_smi,spb_smi,Санкт-Петербург,,ask_creator,Санкт-Петербург,68200,micro,advertising_contact,"https://t.me/Andry_SMI, https://t.me/Tatiana_SMI1",original_profile_opened,https://t.me/spb_smi,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
49d2fa255254b6029ae1,Мой Питер,telegram,https://t.me/petrograd_my,petrograd_my,Санкт-Петербург,,ask_creator,"Санкт-Петербург, еда и рестораны, события и досуг, места и путешествия",63200,micro,advertising_contact,"https://t.me/Tgpodbor_official, https://t.me/TpIpLe11, https://t.me/mejgorod_pr_bot, https://t.me/nevablog78",original_profile_opened,https://t.me/petrograd_my,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
fc785c6f387234ba6b70,ТУР СКАНЕР для МСК и СПБ,telegram,https://t.me/luckywings,luckywings,Санкт-Петербург,,ask_creator,Санкт-Петербург,58200,micro,advertising_contact,,original_profile_opened,https://t.me/luckywings,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
49f7be716fd4a6f8ce5e,Питер для детей • Афиша,telegram,https://t.me/detstvo_spb,detstvo_spb,Санкт-Петербург,,ask_creator,"Санкт-Петербург, события и досуг, места и путешествия",58600,micro,advertising_contact,https://t.me/Joe_barbaro_2,original_profile_opened,https://t.me/detstvo_spb,https://telno.ru/city/Saint-Petersburg,2026-08-25T14:20:41.422605+00:00
