entity_id,display_name,cities,profile_type,primary_handle,contactability,score,stage,business_fit_candidates,platform,canonical_url,username,follower_count,audience_band,verification_status,source_url,discovery_source_url,evidence_url
977972996690cb799dc9,ДИАНА | HIGH HEELS | ACRO HEELS | КОЛПИНО | САНКТ-ПЕТЕРБУРГ,Санкт-Петербург,author,sinitsuna.di,manual_only,74,worth_checking,,threads,https://www.threads.com/@sinitsuna.di,sinitsuna.di,933,micro,public_index_verified,https://threadlook.com/profile/sinitsuna.di,https://www.modash.io/find-influencers/russia/saint-petersburg,
977972996690cb799dc9,ДИАНА | HIGH HEELS | ACRO HEELS | КОЛПИНО | САНКТ-ПЕТЕРБУРГ,Санкт-Петербург,author,sinitsuna.di,manual_only,74,worth_checking,,tiktok,https://www.tiktok.com/@sinitsuna.di,sinitsuna.di,,micro,original_profile_opened,https://www.tiktok.com/@sinitsuna.di,https://www.modash.io/find-influencers/russia/saint-petersburg,
ac67840e604cde06a4c2,Дима О путешествиях,Санкт-Петербург,author_or_channel,Ordinartsev,manual_only,70,worth_checking,"riderra, veselaya_rascheska",youtube,https://www.youtube.com/@Ordinartsev,Ordinartsev,582,nano,original_profile_opened,https://www.youtube.com/@Ordinartsev,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=Ub_l1LJor1c
cf99176ca49af2f86f39,Дима Раймер,Санкт-Петербург,channel,dimaraymer,advertising_contact,83,worth_checking,,telegram,https://t.me/dimaraymer,dimaraymer,41997,micro,original_profile_opened,https://t.me/dimaraymer,https://telemetr.me/catalog/tag/spb,
f44b4f89ab61c9b4b6b6,Дорожный Контроль СПБ | ЛО,Санкт-Петербург,channel,doroga_47,advertising_contact,83,worth_checking,,telegram,https://t.me/doroga_47,doroga_47,16832,micro,original_profile_opened,https://t.me/doroga_47,https://telemetr.me/catalog/tag/spb,
319cdc931b016e6224e0,Едем дальше с Александрой Солоницыной,Санкт-Петербург,author_or_channel,yedemdalshe,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@yedemdalshe,yedemdalshe,6,nano,original_profile_opened,https://www.youtube.com/@yedemdalshe,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=D8z1QqvFGaA
9ba20a861c57b38350a5,Елена Кристал TRUE💎,Санкт-Петербург,author_or_channel,ElenaCrystalTrue,manual_only,65,worth_checking,organika,youtube,https://www.youtube.com/@ElenaCrystalTrue,ElenaCrystalTrue,25700,micro,original_profile_opened,https://www.youtube.com/@ElenaCrystalTrue,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%B1%D1%8C%D1%8E%D1%82%D0%B8+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=oXYVNzqe3r8
0b050456d34ce196771f,ЕРВИШНЯ,Санкт-Петербург,channel,yourrwishestg,advertising_contact,83,worth_checking,,telegram,https://t.me/yourrwishestg,yourrwishestg,38333,micro,original_profile_opened,https://t.me/yourrwishestg,https://telemetr.me/catalog/tag/spb,
fce6773a536a6513fde2,Живые Руины,Санкт-Петербург,author_or_channel,%D0%96%D0%B8%D0%B2%D1%8B%D0%B5%D0%A0%D1%83%D0%B8%D0%BD%D1%8B,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@%D0%96%D0%B8%D0%B2%D1%8B%D0%B5%D0%A0%D1%83%D0%B8%D0%BD%D1%8B,%D0%96%D0%B8%D0%B2%D1%8B%D0%B5%D0%A0%D1%83%D0%B8%D0%BD%D1%8B,5020,nano,original_profile_opened,https://www.youtube.com/@%D0%96%D0%B8%D0%B2%D1%8B%D0%B5%D0%A0%D1%83%D0%B8%D0%BD%D1%8B,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F+%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB&hl=ru,https://www.youtube.com/watch?v=xlQbWss6x08
1f7a5c922d313a86b89f,"жизнь в сталинке, ремонт в старом фонде и непарадный Петербург",Санкт-Петербург,author,stalinka_na_chernoi,manual_only,71,worth_checking,,instagram,https://www.instagram.com/stalinka_na_chernoi,stalinka_na_chernoi,77000,micro,original_profile_opened,https://www.instagram.com/stalinka_na_chernoi,https://www.sobaka.ru/city/urbanistics/145052,
d058e3a785c8419aef5a,Запечатанный звук,Санкт-Петербург,author_or_channel,sealed_sound,manual_only,55,needs_manual_review,,youtube,https://www.youtube.com/@sealed_sound,sealed_sound,134000,mid,original_profile_opened,https://www.youtube.com/@sealed_sound,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F+%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB&hl=ru,https://www.youtube.com/watch?v=6vVQNs2xdwE
f2ffefe415dd49102cc4,и просто так,Санкт-Петербург,channel,writeforfriends,manual_only,71,worth_checking,"organika, veselaya_rascheska",telegram,https://t.me/writeforfriends,writeforfriends,28775,micro,original_profile_opened,https://t.me/writeforfriends,https://telemetr.me/catalog/tag/spb,
aaf958448d55ed4d7bc5,ИСТОРИИ ДЛЯ СНА,Санкт-Петербург,author_or_channel,%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%B8_%D0%B4%D0%BB%D1%8F_%D1%81%D0%BD%D0%B0,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%B8_%D0%B4%D0%BB%D1%8F_%D1%81%D0%BD%D0%B0,%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%B8_%D0%B4%D0%BB%D1%8F_%D1%81%D0%BD%D0%B0,99300,micro,original_profile_opened,https://www.youtube.com/@%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%B8_%D0%B4%D0%BB%D1%8F_%D1%81%D0%BD%D0%B0,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F+%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB&hl=ru,https://www.youtube.com/watch?v=edKr9u9kel4
a3fdfe3221554ae7fb09,История Петербурга romanovtrip,Санкт-Петербург,author_or_channel,romanovtrip,manual_only,65,worth_checking,riderra,youtube,https://www.youtube.com/@romanovtrip,romanovtrip,15800,micro,original_profile_opened,https://www.youtube.com/@romanovtrip,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%BB%D0%BE%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9+%D0%B3%D0%B8%D0%B4&hl=ru,https://www.youtube.com/watch?v=11vHW_7kUF4
2fa18576356fa516270a,История РФ,Санкт-Петербург,author_or_channel,r-hroniki,manual_only,55,needs_manual_review,,youtube,https://www.youtube.com/@r-hroniki,r-hroniki,158000,mid,original_profile_opened,https://www.youtube.com/@r-hroniki,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F+%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB&hl=ru,https://www.youtube.com/watch?v=EB3pdSRzDgQ
26cac4eb34bdff7c7258,Ия Гаас | ссать и делать,Санкт-Петербург,author,gaas_mi,manual_only,74,worth_checking,,instagram,https://www.instagram.com/gaas_mi,gaas_mi,97000,micro,original_profile_opened,https://www.instagram.com/gaas_mi,https://www.modash.io/find-influencers/russia/saint-petersburg,
26cac4eb34bdff7c7258,Ия Гаас | ссать и делать,Санкт-Петербург,author,gaas_mi,manual_only,74,worth_checking,,threads,https://www.threads.com/@gaas_mi,gaas_mi,12600,micro,public_index_verified,https://threadlook.com/profile/gaas_mi,https://www.modash.io/find-influencers/russia/saint-petersburg,
26cac4eb34bdff7c7258,Ия Гаас | ссать и делать,Санкт-Петербург,author,gaas_mi,manual_only,74,worth_checking,,tiktok,https://www.tiktok.com/@gaas_mi,gaas_mi,,micro,original_profile_opened,https://www.tiktok.com/@gaas_mi,https://www.modash.io/find-influencers/russia/saint-petersburg,
6a74d8b7786029900211,Коршун из Санкт-Петербурга,Санкт-Петербург,author_or_channel,-Korshun,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@-Korshun,-Korshun,51200,micro,original_profile_opened,https://www.youtube.com/@-Korshun,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=1b1hTe9PyoA
10995e1f38a3c8927bad,коснарт,Санкт-Петербург,author_or_channel,kosnart,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@kosnart,kosnart,3130,nano,original_profile_opened,https://www.youtube.com/@kosnart,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D0%B0+%D1%81%D0%BE%D0%B1%D1%8B%D1%82%D0%B8%D1%8F&hl=ru,https://www.youtube.com/watch?v=0LvDiHQNTUA
c76272dd19826f6022ba,Ксения Макарчук | Недвижимость | Новостройки СПб,Санкт-Петербург,author_or_channel,ksenagent,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@ksenagent,ksenagent,3030,nano,original_profile_opened,https://www.youtube.com/@ksenagent,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5+%D0%BA%D1%80%D1%83%D0%B6%D0%BA%D0%B8+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=Tzlrruwa06U
7306c260652de3c34324,Ксюша Габзунова,Санкт-Петербург,author_or_channel,KseniaGabzunova,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@KseniaGabzunova,KseniaGabzunova,3070,nano,original_profile_opened,https://www.youtube.com/@KseniaGabzunova,https://www.youtube.com/results?search_query=%D0%9F%D0%B8%D1%82%D0%B5%D1%80+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80+%D0%BC%D0%B5%D1%81%D1%82&hl=ru,https://www.youtube.com/watch?v=irF8DgIMgHY
9e7ed70c936743821c7a,Ксюша Сидорина aka метлахтайл,Санкт-Петербург,author,mettlachtile,manual_only,74,worth_checking,,instagram,https://www.instagram.com/mettlachtile,mettlachtile,81000,micro,original_profile_opened,https://www.instagram.com/mettlachtile,https://www.modash.io/find-influencers/russia/saint-petersburg,
9e7ed70c936743821c7a,Ксюша Сидорина aka метлахтайл,Санкт-Петербург,author,mettlachtile,manual_only,74,worth_checking,,threads,https://www.threads.com/@mettlachtile,mettlachtile,6800,micro,public_index_verified,https://threadlook.com/profile/mettlachtile,https://www.modash.io/find-influencers/russia/saint-petersburg,
9e7ed70c936743821c7a,Ксюша Сидорина aka метлахтайл,Санкт-Петербург,author,mettlachtile,manual_only,74,worth_checking,,tiktok,https://www.tiktok.com/@mettlachtile,mettlachtile,,micro,original_profile_opened,https://www.tiktok.com/@mettlachtile,https://www.modash.io/find-influencers/russia/saint-petersburg,
24f795da7554374e0773,Куда пойти в Питере с детьми,Санкт-Петербург,channel,gokidspeterburg,advertising_contact,83,worth_checking,veselaya_rascheska,telegram,https://t.me/gokidspeterburg,gokidspeterburg,34139,micro,original_profile_opened,https://t.me/gokidspeterburg,https://telemetr.me/catalog/tag/spb,
6d3e6b1714d469cd1706,Кураторий,Санкт-Петербург,author_or_channel,%D0%9A%D0%A3%D0%A0%D0%90%D0%A2%D0%9E%D0%A0%D0%98%D0%99,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@%D0%9A%D0%A3%D0%A0%D0%90%D0%A2%D0%9E%D0%A0%D0%98%D0%99,%D0%9A%D0%A3%D0%A0%D0%90%D0%A2%D0%9E%D0%A0%D0%98%D0%99,29000,micro,original_profile_opened,https://www.youtube.com/@%D0%9A%D0%A3%D0%A0%D0%90%D0%A2%D0%9E%D0%A0%D0%98%D0%99,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F+%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB&hl=ru,https://www.youtube.com/watch?v=As39LIMpVtY
68665c37714d13f8841e,Лёля Такси 👑 LЁLYA 🐯,Санкт-Петербург,author,olechechkin,manual_only,74,worth_checking,,instagram,https://www.instagram.com/olechechkin,olechechkin,82000,micro,original_profile_opened,https://www.instagram.com/olechechkin,https://www.modash.io/find-influencers/russia/saint-petersburg,
68665c37714d13f8841e,Лёля Такси 👑 LЁLYA 🐯,Санкт-Петербург,author,olechechkin,manual_only,74,worth_checking,,threads,https://www.threads.com/@olechechkin,olechechkin,4200,micro,public_index_verified,https://threadlook.com/profile/olechechkin,https://www.modash.io/find-influencers/russia/saint-petersburg,
68665c37714d13f8841e,Лёля Такси 👑 LЁLYA 🐯,Санкт-Петербург,author,olechechkin,manual_only,74,worth_checking,,tiktok,https://www.tiktok.com/@olechechkin,olechechkin,,micro,original_profile_opened,https://www.tiktok.com/@olechechkin,https://www.modash.io/find-influencers/russia/saint-petersburg,
6d82464031e5f0944b9f,"Лероша Пéкур ✱ reels, лайфстайл, приколы :)",Санкт-Петербург,author,pekur.v,manual_only,72,worth_checking,,instagram,https://www.instagram.com/pekur.v,pekur.v,32000,micro,original_profile_opened,https://www.instagram.com/pekur.v,https://www.modash.io/find-influencers/russia/saint-petersburg,
6d82464031e5f0944b9f,"Лероша Пéкур ✱ reels, лайфстайл, приколы :)",Санкт-Петербург,author,pekur.v,manual_only,72,worth_checking,,threads,https://www.threads.com/@pekur.v,pekur.v,2400,micro,public_index_verified,https://threadlook.com/profile/pekur.v,https://www.modash.io/find-influencers/russia/saint-petersburg,
f1e836e14df615480740,Люда Горгуца,Санкт-Петербург,author,old_apartment,manual_only,71,worth_checking,,instagram,https://www.instagram.com/old_apartment,old_apartment,33000,micro,original_profile_opened,https://www.instagram.com/old_apartment,https://www.sobaka.ru/city/urbanistics/145052,
672bd691d033d66091b8,Магазин Geek Trip,Санкт-Петербург,channel,gktrp,manual_only,71,worth_checking,riderra,telegram,https://t.me/gktrp,gktrp,14608,micro,original_profile_opened,https://t.me/gktrp,https://telemetr.me/catalog/tag/spb,
f0af9ded0b6ecf7f6b59,Магазин детских товаров «Мама Жанна»,Санкт-Петербург,channel,mamazhannarf,manual_only,71,worth_checking,veselaya_rascheska,telegram,https://t.me/mamazhannarf,mamazhannarf,30946,micro,original_profile_opened,https://t.me/mamazhannarf,https://telemetr.me/catalog/tag/spb,
4e51065d460f3c9923ab,Марафон «Белые ночи»,Санкт-Петербург,channel,wn_marathon,manual_only,71,worth_checking,,telegram,https://t.me/wn_marathon,wn_marathon,21505,micro,original_profile_opened,https://t.me/wn_marathon,https://telemetr.me/catalog/tag/spb,
473abed023fbd88fa076,Мария Сказкина,Санкт-Петербург,author_or_channel,skazkinaa,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@skazkinaa,skazkinaa,2110,nano,original_profile_opened,https://www.youtube.com/@skazkinaa,https://www.youtube.com/results?search_query=%D0%9F%D0%B8%D1%82%D0%B5%D1%80+lifestyle+vlog&hl=ru,https://www.youtube.com/watch?v=ohRKRRd14C0
d19d372992624f026410,Мария Чигвинцева,Санкт-Петербург,author_or_channel,Mary_chig,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@Mary_chig,Mary_chig,3550,nano,original_profile_opened,https://www.youtube.com/@Mary_chig,https://www.youtube.com/results?search_query=%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=AIeG8B2MOGY
6fe3dc9bc0e0c9f6027f,Мегаполис | ДТП и ЧП | Санкт-Петербург | Питер💡,Санкт-Петербург,channel,megapolisonline,advertising_contact,83,worth_checking,,telegram,https://t.me/megapolisonline,megapolisonline,77258,micro,original_profile_opened,https://t.me/megapolisonline,https://telemetr.me/catalog/tag/spb,
6378a21c2bf73f68682a,Миша Кирсанов / Kung Fu Trip,Санкт-Петербург,author_or_channel,kirsanov_trip,manual_only,55,needs_manual_review,riderra,youtube,https://www.youtube.com/@kirsanov_trip,kirsanov_trip,150000,mid,original_profile_opened,https://www.youtube.com/@kirsanov_trip,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=vDE7r6ocsi0
3c3c175c29addd3ed551,Мой Питер,Санкт-Петербург,channel,my_SPB78,advertising_contact,83,worth_checking,,telegram,https://t.me/my_SPB78,my_SPB78,27547,micro,original_profile_opened,https://t.me/my_SPB78,https://telemetr.me/catalog/tag/spb,
de0baae9dc532b24a495,Мой Питер,Санкт-Петербург,author_or_channel,piter_city,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@piter_city,piter_city,9180,nano,original_profile_opened,https://www.youtube.com/@piter_city,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=oQUT3t0jVpQ
35e9c89dacc67794f9bd,Мой Питер,Санкт-Петербург,author_or_channel,%D0%9C%D0%BE%D0%B9%D0%9F%D0%B8%D1%82%D0%B5%D1%80-%D1%885%D0%B32%D0%B2,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@%D0%9C%D0%BE%D0%B9%D0%9F%D0%B8%D1%82%D0%B5%D1%80-%D1%885%D0%B32%D0%B2,%D0%9C%D0%BE%D0%B9%D0%9F%D0%B8%D1%82%D0%B5%D1%80-%D1%885%D0%B32%D0%B2,482,nano,original_profile_opened,https://www.youtube.com/@%D0%9C%D0%BE%D0%B9%D0%9F%D0%B8%D1%82%D0%B5%D1%80-%D1%885%D0%B32%D0%B2,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=bU4LjLZpPWw
d3d90d803705817c4e83,Мороженое Лавкрим,Санкт-Петербург,author_or_channel,Lavcream_ice,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@Lavcream_ice,Lavcream_ice,304,nano,original_profile_opened,https://www.youtube.com/@Lavcream_ice,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=K9BjC5Ho_c0
c7056817cf3195ecad62,МОСТ: ХЕРСОН,Санкт-Петербург,channel,mostks,manual_only,71,worth_checking,,telegram,https://t.me/mostks,mostks,20840,micro,original_profile_opened,https://t.me/mostks,https://telemetr.me/catalog/tag/spb,
7f36acc5fc7513021436,Мятный Латте,Санкт-Петербург,channel,notesofamintlatte,manual_only,71,worth_checking,,telegram,https://t.me/notesofamintlatte,notesofamintlatte,18765,micro,original_profile_opened,https://t.me/notesofamintlatte,https://telemetr.me/catalog/tag/spb,
04a6e603715f90221716,Настасья - блогер • модель • lifestyle influencer 📍Москва/Спб,Санкт-Петербург,author,ask_nastasia,advertising_contact,86,worth_checking,,instagram,https://www.instagram.com/ask_nastasia,ask_nastasia,92000,micro,original_profile_opened,https://www.instagram.com/ask_nastasia,https://www.modash.io/find-influencers/russia/saint-petersburg,
04a6e603715f90221716,Настасья - блогер • модель • lifestyle influencer 📍Москва/Спб,Санкт-Петербург,author,ask_nastasia,advertising_contact,86,worth_checking,,threads,https://www.threads.com/@ask_nastasia,ask_nastasia,4400,micro,public_index_verified,https://threadlook.com/profile/ask_nastasia,https://www.modash.io/find-influencers/russia/saint-petersburg,
04a6e603715f90221716,Настасья - блогер • модель • lifestyle influencer 📍Москва/Спб,Санкт-Петербург,author,ask_nastasia,advertising_contact,86,worth_checking,,tiktok,https://www.tiktok.com/@ask_nastasia,ask_nastasia,,micro,original_profile_opened,https://www.tiktok.com/@ask_nastasia,https://www.modash.io/find-influencers/russia/saint-petersburg,
d27345894dfac063ad62,Незнакомый Петербург,Санкт-Петербург,channel,unknown_piter,advertising_contact,83,worth_checking,,telegram,https://t.me/unknown_piter,unknown_piter,88181,micro,original_profile_opened,https://t.me/unknown_piter,https://telemetr.me/catalog/tag/spb,
7dc0e401e588e6ec15b6,Неугомонная,Санкт-Петербург,channel,neugomonnay_n,manual_only,71,worth_checking,,telegram,https://t.me/neugomonnay_n,neugomonnay_n,40990,micro,original_profile_opened,https://t.me/neugomonnay_n,https://telemetr.me/catalog/tag/spb,
2e575d8dd598fa8be307,Ника о бережном отношении к старому фонду,Санкт-Петербург,author,details_spb,manual_only,72,worth_checking,,instagram,https://www.instagram.com/details_spb,details_spb,14000,micro,original_profile_opened,https://www.instagram.com/details_spb,https://www.sobaka.ru/city/urbanistics/145052,
2e575d8dd598fa8be307,Ника о бережном отношении к старому фонду,Санкт-Петербург,author,details_spb,manual_only,72,worth_checking,,threads,https://www.threads.com/@details_spb,details_spb,1500,micro,public_index_verified,https://threadlook.com/profile/details_spb,https://www.sobaka.ru/city/urbanistics/145052,
b8554a97f217ce5e03b7,Никита | изучаю дореволюционную одежду,Санкт-Петербург,author,historycostume,manual_only,71,worth_checking,,instagram,https://www.instagram.com/historycostume,historycostume,13000,micro,original_profile_opened,https://www.instagram.com/historycostume,https://www.sobaka.ru/city/urbanistics/145052,
e7b6892d40dab9a5909c,Никита Шмелев,Санкт-Петербург,author_or_channel,ShmelevNikita,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@ShmelevNikita,ShmelevNikita,798,nano,original_profile_opened,https://www.youtube.com/@ShmelevNikita,https://www.youtube.com/results?search_query=%D0%9F%D0%B8%D1%82%D0%B5%D1%80+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=98u_5lHzO5I
8b27c2e95d159bb7dc61,Новости Санкт Петербурга,Санкт-Петербург,channel,newsspbtop,advertising_contact,83,worth_checking,,telegram,https://t.me/newsspbtop,newsspbtop,13195,micro,original_profile_opened,https://t.me/newsspbtop,https://telemetr.me/catalog/tag/spb,
82472b5beec1b6e1160b,Опять нас куда-то несёт,Санкт-Петербург,author_or_channel,nasneset,manual_only,70,worth_checking,veselaya_rascheska,youtube,https://www.youtube.com/@nasneset,nasneset,6880,nano,original_profile_opened,https://www.youtube.com/@nasneset,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=koB8kbS6euA
7e716181a54f5c299219,Ортопед Доктор Мамонтов д.м.н. Санкт-Петербург,Санкт-Петербург,channel,doktormamontov,advertising_contact,83,worth_checking,veselaya_rascheska,telegram,https://t.me/doktormamontov,doktormamontov,21547,micro,original_profile_opened,https://t.me/doktormamontov,https://telemetr.me/catalog/tag/spb,
3d68648435bc77d724ee,Периметр,Санкт-Петербург,author_or_channel,Soradenie-Perimetr,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@Soradenie-Perimetr,Soradenie-Perimetr,18000,micro,original_profile_opened,https://www.youtube.com/@Soradenie-Perimetr,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F+%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB&hl=ru,https://www.youtube.com/watch?v=p1J4xOcaHkY
8bc7ff1053063ab74a8f,Петербургские истории 🎞,Санкт-Петербург,channel,piter_places,advertising_contact,83,worth_checking,,telegram,https://t.me/piter_places,piter_places,45415,micro,original_profile_opened,https://t.me/piter_places,https://telemetr.me/catalog/tag/spb,
0d76ce31accb4a8aae10,Питер в голове • Про Санкт-Петербург • СПБ,Санкт-Петербург,channel,piter_v_golove,manual_only,71,worth_checking,,telegram,https://t.me/piter_v_golove,piter_v_golove,75253,micro,original_profile_opened,https://t.me/piter_v_golove,https://telemetr.me/catalog/tag/spb,
145050fb7e0c01e13aaa,Питер в движении,Санкт-Петербург,author_or_channel,%D0%9F%D0%B8%D1%82%D0%B5%D1%80%D0%B2%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B8,manual_only,70,worth_checking,veselaya_rascheska,youtube,https://www.youtube.com/@%D0%9F%D0%B8%D1%82%D0%B5%D1%80%D0%B2%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B8,%D0%9F%D0%B8%D1%82%D0%B5%D1%80%D0%B2%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B8,165,nano,original_profile_opened,https://www.youtube.com/@%D0%9F%D0%B8%D1%82%D0%B5%D1%80%D0%B2%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B8,https://www.youtube.com/results?search_query=%D0%9F%D0%B8%D1%82%D0%B5%D1%80+%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5+%D0%BC%D0%B5%D1%81%D1%82%D0%B0+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=f3ftddCy_M0
