entity_id,display_name,profile_type,primary_handle,contactability,score,stage,business_fit_candidates,lead_seeded,platform,canonical_url,username,follower_count,audience_band,verification_status,source_url,discovery_source_url,evidence_url
6f9ee5bc83b4f72eac73,Дневник петербурженки,author_or_channel,Life_78,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@Life_78,Life_78,211,nano,original_profile_opened,https://www.youtube.com/@Life_78,https://www.youtube.com/results?search_query=%D0%9E%D0%B7%D0%B5%D1%80%D0%BA%D0%B8+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=inx8-uqOOP8
c6d392f8dc42630fa5a4,Долгие Тренировки,author_or_channel,DolgieTrenirovki,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@DolgieTrenirovki,DolgieTrenirovki,107,nano,original_profile_opened,https://www.youtube.com/@DolgieTrenirovki,https://www.youtube.com/results?search_query=HIT+FITNESS+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=TbRW-2pofcM
09a5c689636c741fadfa,ДОРОГИ Санкт-Петербурга,author_or_channel,thebbest123,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@thebbest123,thebbest123,1760,nano,original_profile_opened,https://www.youtube.com/@thebbest123,https://www.youtube.com/results?search_query=%D0%A2%D0%A0%D0%9A+%D0%90%D1%82%D0%BC%D0%BE%D1%81%D1%84%D0%B5%D1%80%D0%B0+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=NWhrklGXBus
f44b4f89ab61c9b4b6b6,Дорожный Контроль СПБ | ЛО,channel,doroga_47,advertising_contact,83,worth_checking,,False,telegram,https://t.me/doroga_47,doroga_47,16832,micro,original_profile_opened,https://t.me/doroga_47,https://telemetr.me/catalog/tag/spb,
0b1b4b308bddcfd31b16,Доходная недвижимость в Москве. Евгений Барболин,author_or_channel,e.barbolin,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@e.barbolin,e.barbolin,1430,nano,original_profile_opened,https://www.youtube.com/@e.barbolin,https://www.youtube.com/results?search_query=%D0%A7%D0%B5%D1%80%D0%BD%D0%B0%D1%8F+%D1%80%D0%B5%D1%87%D0%BA%D0%B0+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=HsogIaIwW1c
a5bff4f01ec92cb3ec1d,ДРУГАЯ СТРАНА,author_or_channel,DRUGAYA_STRANA,manual_only,55,needs_manual_review,veselaya_rascheska,False,youtube,https://www.youtube.com/@DRUGAYA_STRANA,DRUGAYA_STRANA,111000,mid,original_profile_opened,https://www.youtube.com/@DRUGAYA_STRANA,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=ip22k1oFR8U
c02f45f4fa81cc3011e7,Душа Санкт-Петербурга,author_or_channel,-spb2024,manual_only,55,needs_manual_review,,False,youtube,https://www.youtube.com/@-spb2024,-spb2024,160000,mid,original_profile_opened,https://www.youtube.com/@-spb2024,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB&hl=ru,https://www.youtube.com/watch?v=HpP4OwamGTU
7e911faeec068a7ef191,Ева Спа,author_or_channel,%D0%95%D0%B2%D0%B0%D0%A1%D0%BF%D0%B0-%D0%B45%D1%8C,manual_only,70,worth_checking,organika,False,youtube,https://www.youtube.com/@%D0%95%D0%B2%D0%B0%D0%A1%D0%BF%D0%B0-%D0%B45%D1%8C,%D0%95%D0%B2%D0%B0%D0%A1%D0%BF%D0%B0-%D0%B45%D1%8C,12,nano,original_profile_opened,https://www.youtube.com/@%D0%95%D0%B2%D0%B0%D0%A1%D0%BF%D0%B0-%D0%B45%D1%8C,https://www.youtube.com/results?search_query=%D0%BC%D0%B0%D1%81%D1%81%D0%B0%D0%B6+%D0%B8+SPA+%D0%A1%D0%9F%D0%B1+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=vy1357N3Kic
46457f56109a109c50e2,Евгений Анцупов,author_or_channel,%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9%D0%90%D0%BD%D1%86%D1%83%D0%BF%D0%BE%D0%B2-%D1%8E7%D1%89,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9%D0%90%D0%BD%D1%86%D1%83%D0%BF%D0%BE%D0%B2-%D1%8E7%D1%89,%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9%D0%90%D0%BD%D1%86%D1%83%D0%BF%D0%BE%D0%B2-%D1%8E7%D1%89,2,nano,original_profile_opened,https://www.youtube.com/@%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9%D0%90%D0%BD%D1%86%D1%83%D0%BF%D0%BE%D0%B2-%D1%8E7%D1%89,https://www.youtube.com/results?search_query=%D0%9A%D0%B8%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=0h4l0XGGv7k
b0ca9caa532ef79fa63c,Евгений Бескровный | Честно о недвижимости,author_or_channel,beskrovnyi_evgenyi,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@beskrovnyi_evgenyi,beskrovnyi_evgenyi,197,nano,original_profile_opened,https://www.youtube.com/@beskrovnyi_evgenyi,https://www.youtube.com/results?search_query=%D0%9A%D1%83%D1%80%D0%BE%D1%80%D1%82%D0%BD%D1%8B%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80+%D0%BC%D0%B5%D1%81%D1%82&hl=ru,https://www.youtube.com/watch?v=lyvmPfKuhO8
606b14f21c85d92e418a,Евгений Вайнтруб | Новостройки | СПБ,author_or_channel,evgeny_vaintrub,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@evgeny_vaintrub,evgeny_vaintrub,68,nano,original_profile_opened,https://www.youtube.com/@evgeny_vaintrub,https://www.youtube.com/results?search_query=%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2+%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=63JHLXl1YKA
4080dc829332858e6c5d,Евгения | Тревел путешествия с лайфхаками,author_or_channel,evg.grigoreva,manual_only,70,worth_checking,riderra,False,youtube,https://www.youtube.com/@evg.grigoreva,evg.grigoreva,183,nano,original_profile_opened,https://www.youtube.com/@evg.grigoreva,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=F8LKay_BHIk
3048c806edf7b926d871,Евгения Бровкина | В сети,author_or_channel,brovkina_life,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@brovkina_life,brovkina_life,330,nano,original_profile_opened,https://www.youtube.com/@brovkina_life,https://www.youtube.com/results?search_query=%D0%9D%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=pZylejkMdkg
0fe63e1d9f58893552ee,ЕГОР ШУТОВ: ЧЕСТНЫЕ НОВОСТРОЙКИ САНКТ-ПЕТЕРБУРГА,author_or_channel,novostroyki_chestno,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@novostroyki_chestno,novostroyki_chestno,1260,nano,original_profile_opened,https://www.youtube.com/@novostroyki_chestno,https://www.youtube.com/results?search_query=%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B9%D0%BA%D0%B8+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=4i2yBNgCrWg
fac45e7648b1c5eccffb,Егория Абанина,author_or_channel,egoriya.spb.realty,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@egoriya.spb.realty,egoriya.spb.realty,151,nano,original_profile_opened,https://www.youtube.com/@egoriya.spb.realty,https://www.youtube.com/results?search_query=%D0%9B%D1%8B%D0%B6%D0%BD%D1%8B%D0%B9+2+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=zT-5GZkq6Os
817cc8ff4b756d4da7fa,ЕГЭ ФИЗИКА | Снежана Планк | Вебиум,author_or_channel,planck_ege,manual_only,65,worth_checking,,False,youtube,https://www.youtube.com/@planck_ege,planck_ege,71900,micro,original_profile_opened,https://www.youtube.com/@planck_ege,https://www.youtube.com/results?search_query=%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=gTDt99yyEvU
319cdc931b016e6224e0,Едем дальше с Александрой Солоницыной,author_or_channel,yedemdalshe,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@yedemdalshe,yedemdalshe,6,nano,original_profile_opened,https://www.youtube.com/@yedemdalshe,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=D8z1QqvFGaA
809275774d167b05e0bd,ежик в книжном тумане,author_or_channel,yozhik_v_knizhnom_tumane,manual_only,70,worth_checking,riderra,False,youtube,https://www.youtube.com/@yozhik_v_knizhnom_tumane,yozhik_v_knizhnom_tumane,2780,nano,original_profile_opened,https://www.youtube.com/@yozhik_v_knizhnom_tumane,https://www.youtube.com/results?search_query=%D0%BA%D0%BD%D0%B8%D0%B6%D0%BD%D1%8B%D0%B5+%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D1%8B+%D0%A1%D0%9F%D0%B1+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=kBydQNR615w
b950250d885c5b09f788,Екатерина Дробышева,author_or_channel,ekaterinadrobisheva,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@ekaterinadrobisheva,ekaterinadrobisheva,884,nano,original_profile_opened,https://www.youtube.com/@ekaterinadrobisheva,https://www.youtube.com/results?search_query=%D0%A1%D0%B5%D1%81%D1%82%D1%80%D0%BE%D1%80%D0%B5%D1%86%D0%BA+%D0%BA%D0%B0%D1%84%D0%B5+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=NQNcbn9malU
575d14741e4571f63281,Екатерина Лова🩷,author_or_channel,lova_borodina_spb,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@lova_borodina_spb,lova_borodina_spb,2,nano,original_profile_opened,https://www.youtube.com/@lova_borodina_spb,https://www.youtube.com/results?search_query=%D0%9A%D1%83%D0%B4%D1%80%D0%BE%D0%B2%D0%BE+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=P8p-7sPkExE
fcfa11d09f42d77e7603,Екатерина Помпеева,author_or_channel,katyyyyaa,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@katyyyyaa,katyyyyaa,314,nano,original_profile_opened,https://www.youtube.com/@katyyyyaa,https://www.youtube.com/results?search_query=%D0%B2%D1%8B%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8+%D0%A1%D0%9F%D0%B1+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=_wawVYGqKiM
44f2414f48ed5297e798,Екатерина Силкина,author_or_channel,Silkinaaaa,manual_only,70,worth_checking,veselaya_rascheska,False,youtube,https://www.youtube.com/@Silkinaaaa,Silkinaaaa,508,nano,original_profile_opened,https://www.youtube.com/@Silkinaaaa,https://www.youtube.com/results?search_query=%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B5+%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5+%D1%86%D0%B5%D0%BD%D1%82%D1%80%D1%8B+%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&hl=ru,https://www.youtube.com/watch?v=wX7pEymwLco
fc45a94df340f190d9a3,Елена Fox,author_or_channel,elenaphotofox,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@elenaphotofox,elenaphotofox,244,nano,original_profile_opened,https://www.youtube.com/@elenaphotofox,https://www.youtube.com/results?search_query=%D0%9A%D1%83%D0%B4%D1%80%D0%BE%D0%B2%D0%BE+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=ztKHfgnHAHM
8546be3c826de8849311,Елена Бойко о недвижимости,author_or_channel,towngroupestate,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@towngroupestate,towngroupestate,1880,nano,original_profile_opened,https://www.youtube.com/@towngroupestate,https://www.youtube.com/results?search_query=%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=9czoxxrbqec
d636832b271bdd9df48c,Елена Жемчугова,author_or_channel,ElenaZhemchug,manual_only,65,worth_checking,,True,youtube,https://www.youtube.com/@ElenaZhemchug,ElenaZhemchug,11500,micro,original_profile_opened,https://www.youtube.com/@ElenaZhemchug,https://www.youtube.com/results?search_query=%D0%A2%D0%A0%D0%9A+%D0%90%D1%82%D0%BC%D0%BE%D1%81%D1%84%D0%B5%D1%80%D0%B0+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=tMlk4zBkNKA
9ba20a861c57b38350a5,Елена Кристал TRUE💎,author_or_channel,ElenaCrystalTrue,manual_only,65,worth_checking,organika,True,youtube,https://www.youtube.com/@ElenaCrystalTrue,ElenaCrystalTrue,25700,micro,original_profile_opened,https://www.youtube.com/@ElenaCrystalTrue,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%B1%D1%8C%D1%8E%D1%82%D0%B8+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=oXYVNzqe3r8
9810fb190fd45d074b7c,Елена Шер,author_or_channel,%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%D0%A8%D0%B5%D1%80-%D1%8E5%D1%81,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%D0%A8%D0%B5%D1%80-%D1%8E5%D1%81,%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%D0%A8%D0%B5%D1%80-%D1%8E5%D1%81,3630,nano,original_profile_opened,https://www.youtube.com/@%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%D0%A8%D0%B5%D1%80-%D1%8E5%D1%81,https://www.youtube.com/results?search_query=%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%BA%D0%B0%D1%84%D0%B5+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=GvpDhC6Y6-I
fae20b54e2860ea9b829,Елизавета,author_or_channel,%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D0%B2%D0%B5%D1%82%D0%B0-%D0%B17%D1%8C6%D0%B2,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D0%B2%D0%B5%D1%82%D0%B0-%D0%B17%D1%8C6%D0%B2,%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D0%B2%D0%B5%D1%82%D0%B0-%D0%B17%D1%8C6%D0%B2,15,nano,original_profile_opened,https://www.youtube.com/@%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D0%B2%D0%B5%D1%82%D0%B0-%D0%B17%D1%8C6%D0%B2,https://www.youtube.com/results?search_query=%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B5+%D0%BC%D1%83%D0%B7%D0%B5%D0%B8+%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&hl=ru,https://www.youtube.com/watch?v=vYw0mERr1ao
13001fc78b9388a509c9,Елизавета и Николай Время перемен,author_or_channel,ElizavetaRaeva,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@ElizavetaRaeva,ElizavetaRaeva,3700,nano,original_profile_opened,https://www.youtube.com/@ElizavetaRaeva,https://www.youtube.com/results?search_query=%D0%9A%D0%B8%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=yf9JY_DQw2k
163a38a3db49dad7b1d2,ЕОН Недвижимость,author_or_channel,eon_spb,manual_only,65,worth_checking,,True,youtube,https://www.youtube.com/@eon_spb,eon_spb,13000,micro,original_profile_opened,https://www.youtube.com/@eon_spb,https://www.youtube.com/results?search_query=%D0%A0%D0%B5%D0%BD%D0%B8%D0%94%D0%B5%D0%BD%D1%82+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=F4LfCxKFNb0
0b050456d34ce196771f,ЕРВИШНЯ,channel,yourrwishestg,advertising_contact,83,worth_checking,,False,telegram,https://t.me/yourrwishestg,yourrwishestg,38333,micro,original_profile_opened,https://t.me/yourrwishestg,https://telemetr.me/catalog/tag/spb,
071515dd76003fafebc6,Ехал Грека,author_or_channel,EhalGreka,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@EhalGreka,EhalGreka,7010,nano,original_profile_opened,https://www.youtube.com/@EhalGreka,https://www.youtube.com/results?search_query=%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=tUZvRZ7HN1w
c4a8073ac930423484cb,Живите в Петербурге,author_or_channel,%D0%96%D0%B8%D0%B2%D0%B8%D1%82%D0%B5%D0%B2%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@%D0%96%D0%B8%D0%B2%D0%B8%D1%82%D0%B5%D0%B2%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,%D0%96%D0%B8%D0%B2%D0%B8%D1%82%D0%B5%D0%B2%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,340,nano,original_profile_opened,https://www.youtube.com/@%D0%96%D0%B8%D0%B2%D0%B8%D1%82%D0%B5%D0%B2%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,https://www.youtube.com/results?search_query=%D0%9F%D1%80%D0%B8%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=YOeh8-muANo
8557a992d05cd72d0d7c,Живу Рыбалкой - Фото Видео Обзоры,author_or_channel,888tigr888,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@888tigr888,888tigr888,7920,nano,original_profile_opened,https://www.youtube.com/@888tigr888,https://www.youtube.com/results?search_query=%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B5%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80+%D0%BC%D0%B5%D1%81%D1%82&hl=ru,https://www.youtube.com/watch?v=FsStbGciWdg
fce6773a536a6513fde2,Живые Руины,author_or_channel,%D0%96%D0%B8%D0%B2%D1%8B%D0%B5%D0%A0%D1%83%D0%B8%D0%BD%D1%8B,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@%D0%96%D0%B8%D0%B2%D1%8B%D0%B5%D0%A0%D1%83%D0%B8%D0%BD%D1%8B,%D0%96%D0%B8%D0%B2%D1%8B%D0%B5%D0%A0%D1%83%D0%B8%D0%BD%D1%8B,5020,nano,original_profile_opened,https://www.youtube.com/@%D0%96%D0%B8%D0%B2%D1%8B%D0%B5%D0%A0%D1%83%D0%B8%D0%BD%D1%8B,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F+%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB&hl=ru,https://www.youtube.com/watch?v=xlQbWss6x08
9f2db2c5190e4fd44d93,Живём с интересом,author_or_channel,%D0%A1%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%BC%D0%BA%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@%D0%A1%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%BC%D0%BA%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8,%D0%A1%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%BC%D0%BA%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8,1270,nano,original_profile_opened,https://www.youtube.com/@%D0%A1%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%BC%D0%BA%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8,https://www.youtube.com/results?search_query=%D1%82%D0%B5%D0%B0%D1%82%D1%80%D1%8B+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=wGsckyrzV7I
7d4cb4730e0b4fdd20f8,Жизнь в городе. City life,author_or_channel,creativebusinesssolutions1,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@creativebusinesssolutions1,creativebusinesssolutions1,188,nano,original_profile_opened,https://www.youtube.com/@creativebusinesssolutions1,https://www.youtube.com/results?search_query=%D0%9E%D0%B7%D0%B5%D1%80%D0%BA%D0%B8+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=eLy3OtQllvE
9f90b362b3ccf41ce84a,Жизнь в Питере,author_or_channel,piterlife1703,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@piterlife1703,piterlife1703,3170,nano,original_profile_opened,https://www.youtube.com/@piterlife1703,https://www.youtube.com/results?search_query=%D0%9F%D0%B0%D1%80%D0%BD%D0%B0%D1%81+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=NI4rTsuSYVU
1f7a5c922d313a86b89f,"жизнь в сталинке, ремонт в старом фонде и непарадный Петербург",author,stalinka_na_chernoi,manual_only,71,worth_checking,,False,instagram,https://www.instagram.com/stalinka_na_chernoi,stalinka_na_chernoi,77000,micro,original_profile_opened,https://www.instagram.com/stalinka_na_chernoi,https://www.sobaka.ru/city/urbanistics/145052,
