candidate_id,display_name,primary_handle,city,audience_band,contactability,platform,canonical_url,follower_count,source_url
43931e96eaaf31b8e4de,Анастасия Ахмедова /Лазаренко/,_nastya.lazarenko,Краснодар,micro,manual_only,instagram,https://www.instagram.com/_nastya.lazarenko,19000,https://www.instagram.com/_nastya.lazarenko
d4cc6f0feb71b27ff126,Андрей Алексеенко,alekseenko_krd,Краснодар,micro,manual_only,instagram,https://www.instagram.com/alekseenko_krd,11000,https://www.instagram.com/alekseenko_krd
7b5dd88c356355e622c7,Андрей Панжин,panzhin77,Краснодар,micro,manual_only,instagram,https://www.instagram.com/panzhin77,45000,https://www.instagram.com/panzhin77
7b5dd88c356355e622c7,Андрей Панжин,panzhin77,Краснодар,micro,manual_only,threads,https://www.threads.com/@panzhin77,404,https://www.threads.com/@panzhin77
80694f3ca50322120a46,АНИ | ПСИХОЛОГ | ИСКУССТВО ФЛИРТА | ПСИХОЛОГИЯ ОТНОШЕНИЙ,an.ni_gray,Краснодар,mid,manual_only,instagram,https://www.instagram.com/an.ni_gray,143000,https://www.instagram.com/an.ni_gray
80694f3ca50322120a46,АНИ | ПСИХОЛОГ | ИСКУССТВО ФЛИРТА | ПСИХОЛОГИЯ ОТНОШЕНИЙ,an.ni_gray,Краснодар,mid,manual_only,threads,https://www.threads.com/@an.ni_gray,6900,https://threadlook.com/profile/an.ni_gray
80694f3ca50322120a46,АНИ | ПСИХОЛОГ | ИСКУССТВО ФЛИРТА | ПСИХОЛОГИЯ ОТНОШЕНИЙ,an.ni_gray,Краснодар,mid,manual_only,tiktok,https://www.tiktok.com/@an.ni_gray,,https://www.tiktok.com/@an.ni_gray
f0577e9ec60f1df84e67,Анна Бершадская,bershadskaya,Краснодар,mid,manual_only,instagram,https://www.instagram.com/bershadskaya,170000,https://www.instagram.com/bershadskaya
f0577e9ec60f1df84e67,Анна Бершадская,bershadskaya,Краснодар,mid,manual_only,threads,https://www.threads.com/@bershadskaya,6400,https://www.threads.com/@bershadskaya
f0577e9ec60f1df84e67,Анна Бершадская,bershadskaya,Краснодар,mid,manual_only,tiktok,https://www.tiktok.com/@bershadskaya,,https://www.tiktok.com/@bershadskaya
d6bb146232070aaadb9d,АХРА САМАНДЖИЯ | хореограф,axra_saz,Краснодар,micro,manual_only,instagram,https://www.instagram.com/axra_saz,17000,https://www.instagram.com/axra_saz
f4415843c02b56c974ce,Вадим КУЛАГА | уникальная керамика,vadim_kulaga,Краснодар,mid,manual_only,instagram,https://www.instagram.com/vadim_kulaga,108000,https://www.instagram.com/vadim_kulaga
f4415843c02b56c974ce,Вадим КУЛАГА | уникальная керамика,vadim_kulaga,Краснодар,mid,manual_only,threads,https://www.threads.com/@vadim_kulaga,2000,https://www.threads.com/@vadim_kulaga
e458ea06c20f10198fbf,Косметолог📍Майкоп📍Краснодар,dr_zaira_sheudzhen,Краснодар,micro,manual_only,instagram,https://www.instagram.com/dr_zaira_sheudzhen,15000,https://www.instagram.com/dr_zaira_sheudzhen
e458ea06c20f10198fbf,Косметолог📍Майкоп📍Краснодар,dr_zaira_sheudzhen,Краснодар,micro,manual_only,threads,https://www.threads.com/@dr_zaira_sheudzhen,1100,https://www.threads.com/@dr_zaira_sheudzhen
99dc3801f3811806f44b,КРАСНОДАР,irene_attitude,Краснодар,micro,manual_only,instagram,https://www.instagram.com/irene_attitude,10000,https://www.instagram.com/irene_attitude
99dc3801f3811806f44b,КРАСНОДАР,irene_attitude,Краснодар,micro,manual_only,threads,https://www.threads.com/@irene_attitude,553,https://www.threads.com/@irene_attitude
2a88ea787fc3f091b8cc,Лили Кецман,lili.ketsman,Краснодар,micro,manual_only,instagram,https://www.instagram.com/lili.ketsman,62000,https://www.instagram.com/lili.ketsman
2a88ea787fc3f091b8cc,Лили Кецман,lili.ketsman,Краснодар,micro,manual_only,threads,https://www.threads.com/@lili.ketsman,1200,https://www.threads.com/@lili.ketsman
2a88ea787fc3f091b8cc,Лили Кецман,lili.ketsman,Краснодар,micro,manual_only,tiktok,https://www.tiktok.com/@lili.ketsman,,https://www.tiktok.com/@lili.ketsman
9222306fc588d96f1da4,Машталир Наталья,smenila_imya,Краснодар,micro,manual_only,instagram,https://www.instagram.com/smenila_imya,10000,https://www.instagram.com/smenila_imya
9222306fc588d96f1da4,Машталир Наталья,smenila_imya,Краснодар,micro,manual_only,threads,https://www.threads.com/@smenila_imya,944,https://www.threads.com/@smenila_imya
926c71d203c7591038df,Милена🧿🤞🏻 | Модель ? 📍Krd,ssseallorredd,Краснодар,micro,manual_only,instagram,https://www.instagram.com/ssseallorredd,13000,https://www.instagram.com/ssseallorredd
926c71d203c7591038df,Милена🧿🤞🏻 | Модель ? 📍Krd,ssseallorredd,Краснодар,micro,manual_only,tiktok,https://www.tiktok.com/@ssseallorredd,,https://www.tiktok.com/@ssseallorredd
b9caaedd73a68c8974ac,НАТАЛИ - TOP 🔝 МАКИЯЖ ВИЗАЖИСТ ОБУЧЕНИЕ КРАСНОДАР,naberri_makeup,Краснодар,mid,manual_only,instagram,https://www.instagram.com/naberri_makeup,118000,https://www.instagram.com/naberri_makeup
b9caaedd73a68c8974ac,НАТАЛИ - TOP 🔝 МАКИЯЖ ВИЗАЖИСТ ОБУЧЕНИЕ КРАСНОДАР,naberri_makeup,Краснодар,mid,manual_only,threads,https://www.threads.com/@naberri_makeup,1800,https://www.threads.com/@naberri_makeup
b9caaedd73a68c8974ac,НАТАЛИ - TOP 🔝 МАКИЯЖ ВИЗАЖИСТ ОБУЧЕНИЕ КРАСНОДАР,naberri_makeup,Краснодар,mid,manual_only,tiktok,https://www.tiktok.com/@naberri_makeup,,https://www.tiktok.com/@naberri_makeup
12c57b7e231c7b5ba105,Обучаю съемке Reels на смартфон.,mitopro,Краснодар,mid,manual_only,instagram,https://www.instagram.com/mitopro,100000,https://www.instagram.com/mitopro
12c57b7e231c7b5ba105,Обучаю съемке Reels на смартфон.,mitopro,Краснодар,mid,manual_only,threads,https://www.threads.com/@mitopro,1300,https://www.threads.com/@mitopro
12c57b7e231c7b5ba105,Обучаю съемке Reels на смартфон.,mitopro,Краснодар,mid,manual_only,tiktok,https://www.tiktok.com/@mitopro,,https://www.tiktok.com/@mitopro
c52c579ba96b4614b50b,Отари Бадров,otarrri,Краснодар,micro,manual_only,instagram,https://www.instagram.com/otarrri,14000,https://www.instagram.com/otarrri
c52c579ba96b4614b50b,Отари Бадров,otarrri,Краснодар,micro,manual_only,threads,https://www.threads.com/@otarrri,499,https://www.threads.com/@otarrri
c52c579ba96b4614b50b,Отари Бадров,otarrri,Краснодар,micro,manual_only,tiktok,https://www.tiktok.com/@otarrri,,https://www.tiktok.com/@otarrri
a7251639956fd4390ced,Сюзанна ♌️Саруханян,suzanna_sarukhanyan,Краснодар,micro,manual_only,instagram,https://www.instagram.com/suzanna_sarukhanyan,47000,https://www.instagram.com/suzanna_sarukhanyan
a7251639956fd4390ced,Сюзанна ♌️Саруханян,suzanna_sarukhanyan,Краснодар,micro,manual_only,threads,https://www.threads.com/@suzanna_sarukhanyan,1900,https://www.threads.com/@suzanna_sarukhanyan
39b82c7d83fd78c6a0a8,🄴🄻🄸🅉🄰🅅🄴🅃🄰,lizlizaaaaa,Краснодар,micro,manual_only,instagram,https://www.instagram.com/lizlizaaaaa,42000,https://www.instagram.com/lizlizaaaaa
39b82c7d83fd78c6a0a8,🄴🄻🄸🅉🄰🅅🄴🅃🄰,lizlizaaaaa,Краснодар,micro,manual_only,tiktok,https://www.tiktok.com/@lizlizaaaaa,,https://www.tiktok.com/@lizlizaaaaa
a95d125fe19a8be95439,🔥Перевяз Газ🔥,_perevyaz_,Краснодар,micro,manual_only,instagram,https://www.instagram.com/_perevyaz_,73000,https://www.instagram.com/_perevyaz_
a95d125fe19a8be95439,🔥Перевяз Газ🔥,_perevyaz_,Краснодар,micro,manual_only,threads,https://www.threads.com/@_perevyaz_,349,https://www.threads.com/@_perevyaz_
a95d125fe19a8be95439,🔥Перевяз Газ🔥,_perevyaz_,Краснодар,micro,manual_only,tiktok,https://www.tiktok.com/@_perevyaz_,,https://www.tiktok.com/@_perevyaz_
99a0c751281ee90ae335,Alfiya Berezovskaya 🕊️🤍,alfiyagram,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/alfiyagram,50000,https://www.instagram.com/alfiyagram
99a0c751281ee90ae335,Alfiya Berezovskaya 🕊️🤍,alfiyagram,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@alfiyagram,,https://www.tiktok.com/@alfiyagram
3edbc92a9fcc1eac175e,glass.gorodok,glass.gorodok,Санкт-Петербург,unknown,manual_only,instagram,https://www.instagram.com/glass.gorodok,,https://www.instagram.com/glass.gorodok
eef2cf2e9e2af7625705,IVAN POKIDYSHEV,pokidyshev_art,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/pokidyshev_art,64000,https://www.instagram.com/pokidyshev_art
eef2cf2e9e2af7625705,IVAN POKIDYSHEV,pokidyshev_art,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@pokidyshev_art,1600,https://www.threads.com/@pokidyshev_art
7ae975823d700c78f521,my name is art,azrtusa,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/azrtusa,45000,https://www.instagram.com/azrtusa
ea46fb0e9c7fc118d0fc,Polli Zelenina,polli.zelenina,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/polli.zelenina,45000,https://www.instagram.com/polli.zelenina
ea46fb0e9c7fc118d0fc,Polli Zelenina,polli.zelenina,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@polli.zelenina,1400,https://www.threads.com/@polli.zelenina
cf50fb2f42291d1fba6f,Vladislav Ivanov,lineysfilm,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/lineysfilm,65000,https://www.instagram.com/lineysfilm
cf50fb2f42291d1fba6f,Vladislav Ivanov,lineysfilm,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@lineysfilm,12200,https://www.threads.com/@lineysfilm
cf50fb2f42291d1fba6f,Vladislav Ivanov,lineysfilm,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@lineysfilm,,https://www.tiktok.com/@lineysfilm
8ea92495ab37aca40085,Александр Ерохин,erokhin___alexander,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/erokhin___alexander,44000,https://www.instagram.com/erokhin___alexander
a833b58b3decb0d0acc2,Алексей Шишкин. Журналист,stadter,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/stadter,22000,https://www.instagram.com/stadter
a833b58b3decb0d0acc2,Алексей Шишкин. Журналист,stadter,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@stadter,2500,https://www.threads.com/@stadter
a833b58b3decb0d0acc2,Алексей Шишкин. Журналист,stadter,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@stadter,,https://www.tiktok.com/@stadter
d331842df035b0a5c435,"Алина | лайфстайл контент-креатор, стиль, Петербург",bulaavina,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/bulaavina,41000,https://www.instagram.com/bulaavina
d331842df035b0a5c435,"Алина | лайфстайл контент-креатор, стиль, Петербург",bulaavina,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@bulaavina,2500,https://www.threads.com/@bulaavina
d331842df035b0a5c435,"Алина | лайфстайл контент-креатор, стиль, Петербург",bulaavina,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@bulaavina,,https://www.tiktok.com/@bulaavina
b591bfa066ad2fc063d2,Анастасия Решетникова,areshetnikova,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/areshetnikova,93000,https://www.instagram.com/areshetnikova
b591bfa066ad2fc063d2,Анастасия Решетникова,areshetnikova,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@areshetnikova,424,https://www.threads.com/@areshetnikova
b591bfa066ad2fc063d2,Анастасия Решетникова,areshetnikova,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@areshetnikova,,https://www.tiktok.com/@areshetnikova
4f6438017fe4c9537d42,ариша. маркетинг и креатив,picturishka,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/picturishka,50000,https://www.instagram.com/picturishka
4f6438017fe4c9537d42,ариша. маркетинг и креатив,picturishka,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@picturishka,,https://www.tiktok.com/@picturishka
c19aad47ca7256776036,Важный человек,vlad_pitergid,Санкт-Петербург,nano,manual_only,instagram,https://www.instagram.com/vlad_pitergid,48,https://www.instagram.com/vlad_pitergid
c19aad47ca7256776036,Важный человек,vlad_pitergid,Санкт-Петербург,nano,manual_only,tiktok,https://www.tiktok.com/@vlad_pitergid,,https://www.tiktok.com/@vlad_pitergid
04a53d4bfb85436b78a8,Витражи в России,provitroart,Санкт-Петербург,nano,manual_only,instagram,https://www.instagram.com/provitroart,1441,https://www.instagram.com/provitroart
2da78a1c5134ffb1ea2e,ДИАНА | HIGH HEELS | ACRO HEELS | КОЛПИНО | САНКТ-ПЕТЕРБУРГ,sinitsuna.di,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/sinitsuna.di,80891,https://www.modash.io/find-influencers/russia/saint-petersburg
2da78a1c5134ffb1ea2e,ДИАНА | HIGH HEELS | ACRO HEELS | КОЛПИНО | САНКТ-ПЕТЕРБУРГ,sinitsuna.di,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@sinitsuna.di,927,https://www.threads.com/@sinitsuna.di
2da78a1c5134ffb1ea2e,ДИАНА | HIGH HEELS | ACRO HEELS | КОЛПИНО | САНКТ-ПЕТЕРБУРГ,sinitsuna.di,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@sinitsuna.di,,https://www.tiktok.com/@sinitsuna.di
e9a71cd76da60f831d61,"жизнь в сталинке, ремонт в старом фонде и непарадный Петербург",stalinka_na_chernoi,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/stalinka_na_chernoi,77000,https://www.instagram.com/stalinka_na_chernoi
e9a71cd76da60f831d61,"жизнь в сталинке, ремонт в старом фонде и непарадный Петербург",stalinka_na_chernoi,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@stalinka_na_chernoi,,https://www.tiktok.com/@stalinka_na_chernoi
02fda18d9c491b5b5914,Ия Гаас | ссать и делать,gaas_mi,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/gaas_mi,97000,https://www.instagram.com/gaas_mi
02fda18d9c491b5b5914,Ия Гаас | ссать и делать,gaas_mi,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@gaas_mi,12700,https://www.threads.com/@gaas_mi
02fda18d9c491b5b5914,Ия Гаас | ссать и делать,gaas_mi,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@gaas_mi,,https://www.tiktok.com/@gaas_mi
64a50033833053ca1561,Ксюша Сидорина aka метлахтайл,mettlachtile,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/mettlachtile,81000,https://www.instagram.com/mettlachtile
64a50033833053ca1561,Ксюша Сидорина aka метлахтайл,mettlachtile,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@mettlachtile,6800,https://www.threads.com/@mettlachtile
64a50033833053ca1561,Ксюша Сидорина aka метлахтайл,mettlachtile,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@mettlachtile,,https://www.tiktok.com/@mettlachtile
1ea2d2332b00ed9a78d3,Лёля Такси 👑 LЁLYA 🐯,olechechkin,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/olechechkin,82000,https://www.instagram.com/olechechkin
1ea2d2332b00ed9a78d3,Лёля Такси 👑 LЁLYA 🐯,olechechkin,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@olechechkin,4200,https://www.threads.com/@olechechkin
1ea2d2332b00ed9a78d3,Лёля Такси 👑 LЁLYA 🐯,olechechkin,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@olechechkin,,https://www.tiktok.com/@olechechkin
1429b16edfbc4eedcee2,"Лероша Пéкур ✱ reels, лайфстайл, приколы :)",pekur.v,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/pekur.v,32000,https://www.instagram.com/pekur.v
1429b16edfbc4eedcee2,"Лероша Пéкур ✱ reels, лайфстайл, приколы :)",pekur.v,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@pekur.v,2400,https://www.threads.com/@pekur.v
1429b16edfbc4eedcee2,"Лероша Пéкур ✱ reels, лайфстайл, приколы :)",pekur.v,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@pekur.v,,https://www.tiktok.com/@pekur.v
64d23fa9788c01f2de06,Люда Горгуца,old_apartment,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/old_apartment,33000,https://www.instagram.com/old_apartment
6227f7f170077a0cafd7,Настасья - блогер • модель • lifestyle influencer 📍Москва/Спб,ask_nastasia,Санкт-Петербург,micro,advertising_contact,instagram,https://www.instagram.com/ask_nastasia,92000,https://www.instagram.com/ask_nastasia
6227f7f170077a0cafd7,Настасья - блогер • модель • lifestyle influencer 📍Москва/Спб,ask_nastasia,Санкт-Петербург,micro,advertising_contact,threads,https://www.threads.com/@ask_nastasia,4500,https://www.threads.com/@ask_nastasia
6227f7f170077a0cafd7,Настасья - блогер • модель • lifestyle influencer 📍Москва/Спб,ask_nastasia,Санкт-Петербург,micro,advertising_contact,tiktok,https://www.tiktok.com/@ask_nastasia,,https://www.tiktok.com/@ask_nastasia
3909121d9ab9a09f9d4f,Ника о бережном отношении к старому фонду,details_spb,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/details_spb,14000,https://www.instagram.com/details_spb
3909121d9ab9a09f9d4f,Ника о бережном отношении к старому фонду,details_spb,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@details_spb,1500,https://www.threads.com/@details_spb
3909121d9ab9a09f9d4f,Ника о бережном отношении к старому фонду,details_spb,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@details_spb,,https://www.tiktok.com/@details_spb
c764011af635f82a054f,Никита | изучаю дореволюционную одежду,historycostume,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/historycostume,13000,https://www.instagram.com/historycostume
c764011af635f82a054f,Никита | изучаю дореволюционную одежду,historycostume,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@historycostume,,https://www.tiktok.com/@historycostume
7248dc342d317b6106cc,Про Питер и путешествия,kotlet,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/kotlet,33000,https://www.instagram.com/kotlet
7248dc342d317b6106cc,Про Питер и путешествия,kotlet,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@kotlet,23300,https://www.threads.com/@kotlet
7248dc342d317b6106cc,Про Питер и путешествия,kotlet,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@kotlet,,https://www.tiktok.com/@kotlet
88ae8328a01be20b1c36,Сергей Макаров,sergeygokk,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/sergeygokk,45000,https://www.instagram.com/sergeygokk
88ae8328a01be20b1c36,Сергей Макаров,sergeygokk,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@sergeygokk,,https://www.tiktok.com/@sergeygokk
4af5adddb95090ddccf4,Таня ✶ fashion influencer ✶ ugc-контент ✶ Питер,miniiriba,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/miniiriba,35616,https://www.modash.io/find-influencers/russia/saint-petersburg
4af5adddb95090ddccf4,Таня ✶ fashion influencer ✶ ugc-контент ✶ Питер,miniiriba,Санкт-Петербург,micro,manual_only,threads,https://www.threads.com/@miniiriba,2900,https://www.threads.com/@miniiriba
4af5adddb95090ddccf4,Таня ✶ fashion influencer ✶ ugc-контент ✶ Питер,miniiriba,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@miniiriba,,https://www.tiktok.com/@miniiriba
7147e7189322fb0036ad,Тут жизнь и Лера🎠,tut_lera,Санкт-Петербург,micro,manual_only,instagram,https://www.instagram.com/tut_lera,89000,https://www.instagram.com/tut_lera
7147e7189322fb0036ad,Тут жизнь и Лера🎠,tut_lera,Санкт-Петербург,micro,manual_only,tiktok,https://www.tiktok.com/@tut_lera,,https://www.tiktok.com/@tut_lera
